Trade number;Instrument;Account;Strategy;Market pos.;Qty;Entry price;Exit price;Entry time;Exit time;Entry name;Exit name;Profit;Cum. net profit;Commission;Clearing Fee;Exchange Fee;IP Fee;NFA Fee;MAE;MFE;ETD;Bars;
1;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7915,25;7914,50;15/10/2015 15:59:00;16/10/2015 9:32:00;EntradaCierre;SalidaApertura;$-20,76;$-20,76;$5,76;$0,00;$0,00;$0,00;$0,00;$45,00;$5,00;$25,76;4;
2;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7942,50;7931,00;16/10/2015 15:59:00;19/10/2015 9:32:00;EntradaCierre;SalidaApertura;$-235,76;$-256,52;$5,76;$0,00;$0,00;$0,00;$0,00;$230,00;$0,00;$235,76;4;
3;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7957,75;7954,50;19/10/2015 15:59:00;20/10/2015 9:32:00;EntradaCierre;SalidaApertura;$-70,76;$-327,28;$5,76;$0,00;$0,00;$0,00;$0,00;$95,00;$0,00;$70,76;4;
4;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7927,25;7926,00;20/10/2015 15:59:00;21/10/2015 9:32:00;EntradaCierre;SalidaApertura;$-30,76;$-358,04;$5,76;$0,00;$0,00;$0,00;$0,00;$40,00;$25,00;$55,76;4;
5;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7908,50;7963,50;21/10/2015 15:59:00;22/10/2015 9:32:00;EntradaCierre;SalidaApertura;$1094,24;$736,20;$5,76;$0,00;$0,00;$0,00;$0,00;$20,00;$1130,00;$35,76;4;
6;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8067,50;8097,50;22/10/2015 15:59:00;23/10/2015 9:32:00;EntradaCierre;SalidaApertura;$594,24;$1330,44;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$620,00;$25,76;4;
7;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8114,75;8113,75;23/10/2015 15:59:00;26/10/2015 9:32:00;EntradaCierre;SalidaApertura;$-25,76;$1304,68;$5,76;$0,00;$0,00;$0,00;$0,00;$45,00;$5,00;$30,76;4;
8;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8122,50;8118,50;26/10/2015 15:59:00;27/10/2015 9:32:00;EntradaCierre;SalidaApertura;$-85,76;$1218,92;$5,76;$0,00;$0,00;$0,00;$0,00;$110,00;$10,00;$95,76;4;
9;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8147,00;8128,50;27/10/2015 15:59:00;28/10/2015 9:32:00;EntradaCierre;SalidaApertura;$-375,76;$843,16;$5,76;$0,00;$0,00;$0,00;$0,00;$400,00;$0,00;$375,76;4;
10;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8171,25;8155,00;28/10/2015 15:59:00;29/10/2015 9:32:00;EntradaCierre;SalidaApertura;$-330,76;$512,40;$5,76;$0,00;$0,00;$0,00;$0,00;$350,00;$5,00;$335,76;4;
11;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8169,00;8171,25;29/10/2015 15:59:00;30/10/2015 9:32:00;EntradaCierre;SalidaApertura;$39,24;$551,64;$5,76;$0,00;$0,00;$0,00;$0,00;$30,00;$55,00;$15,76;4;
12;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8149,75;8152,00;30/10/2015 15:59:00;2/11/2015 9:32:00;EntradaCierre;SalidaApertura;$39,24;$590,88;$5,76;$0,00;$0,00;$0,00;$0,00;$40,00;$165,00;$125,76;4;
13;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8196,00;8186,00;2/11/2015 15:59:00;3/11/2015 9:32:00;EntradaCierre;SalidaApertura;$-205,76;$385,12;$5,76;$0,00;$0,00;$0,00;$0,00;$210,00;$50,00;$255,76;49;
14;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8215,50;8227,00;3/11/2015 16:59:00;4/11/2015 9:32:00;EntradaCierre;SalidaApertura;$224,24;$609,36;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$285,00;$60,76;4;
15;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8212,75;8220,25;4/11/2015 16:59:00;5/11/2015 9:32:00;EntradaCierre;SalidaApertura;$144,24;$753,60;$5,76;$0,00;$0,00;$0,00;$0,00;$25,00;$165,00;$20,76;4;
16;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8203,50;8194,75;5/11/2015 16:59:00;6/11/2015 9:32:00;EntradaCierre;SalidaApertura;$-180,76;$572,84;$5,76;$0,00;$0,00;$0,00;$0,00;$230,00;$10,00;$190,76;4;
17;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8206,25;8182,25;6/11/2015 16:59:00;9/11/2015 9:32:00;EntradaCierre;SalidaApertura;$-485,76;$87,08;$5,76;$0,00;$0,00;$0,00;$0,00;$480,00;$5,00;$490,76;4;
18;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8150,75;8133,25;9/11/2015 16:59:00;10/11/2015 9:32:00;EntradaCierre;SalidaApertura;$-355,76;$-268,68;$5,76;$0,00;$0,00;$0,00;$0,00;$465,00;$45,00;$400,76;4;
19;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8145,00;8154,25;10/11/2015 16:59:00;11/11/2015 9:32:00;EntradaCierre;SalidaApertura;$179,24;$-89,44;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$220,00;$40,76;4;
20;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8135,25;8122,75;11/11/2015 16:59:00;12/11/2015 9:32:00;EntradaCierre;SalidaApertura;$-255,76;$-345,20;$5,76;$0,00;$0,00;$0,00;$0,00;$385,00;$10,00;$265,76;4;
21;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8089,75;8072,75;12/11/2015 16:59:00;13/11/2015 9:32:00;EntradaCierre;SalidaApertura;$-345,76;$-690,96;$5,76;$0,00;$0,00;$0,00;$0,00;$420,00;$0,00;$345,76;4;
22;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7992,50;7991,50;13/11/2015 16:59:00;16/11/2015 9:32:00;EntradaCierre;SalidaApertura;$-25,76;$-716,72;$5,76;$0,00;$0,00;$0,00;$0,00;$40,00;$120,00;$145,76;4;
23;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8066,00;8069,25;16/11/2015 16:59:00;17/11/2015 9:32:00;EntradaCierre;SalidaApertura;$59,24;$-657,48;$5,76;$0,00;$0,00;$0,00;$0,00;$20,00;$160,00;$100,76;4;
24;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8074,50;8084,75;17/11/2015 16:59:00;18/11/2015 9:32:00;EntradaCierre;SalidaApertura;$199,24;$-458,24;$5,76;$0,00;$0,00;$0,00;$0,00;$30,00;$285,00;$85,76;4;
25;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8154,75;8158,75;18/11/2015 16:59:00;19/11/2015 9:32:00;EntradaCierre;SalidaApertura;$74,24;$-384,00;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$130,00;$55,76;4;
26;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8163,75;8178,75;19/11/2015 16:59:00;20/11/2015 9:32:00;EntradaCierre;SalidaApertura;$294,24;$-89,76;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$375,00;$80,76;4;
27;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8193,50;8191,00;20/11/2015 16:59:00;23/11/2015 9:32:00;EntradaCierre;SalidaApertura;$-55,76;$-145,52;$5,76;$0,00;$0,00;$0,00;$0,00;$65,00;$0,00;$55,76;4;
28;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8177,75;8150,50;23/11/2015 16:59:00;24/11/2015 9:32:00;EntradaCierre;SalidaApertura;$-550,76;$-696,28;$5,76;$0,00;$0,00;$0,00;$0,00;$660,00;$15,00;$565,76;4;
29;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8169,00;8176,50;24/11/2015 16:59:00;25/11/2015 9:32:00;EntradaCierre;SalidaApertura;$144,24;$-552,04;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$220,00;$75,76;4;
30;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8181,50;8198,25;25/11/2015 16:59:00;26/11/2015 9:32:00;EntradaCierre;SalidaApertura;$329,24;$-222,80;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$395,00;$65,76;4;
31;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8183,50;8189,50;30/11/2015 16:59:00;1/12/2015 9:32:00;EntradaCierre;SalidaApertura;$114,24;$-108,56;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$155,00;$40,76;4;
32;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8218,75;8223,25;1/12/2015 16:59:00;2/12/2015 9:32:00;EntradaCierre;SalidaApertura;$84,24;$-24,32;$5,76;$0,00;$0,00;$0,00;$0,00;$0,00;$105,00;$20,76;4;
33;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8201,50;8207,25;2/12/2015 16:59:00;3/12/2015 9:32:00;EntradaCierre;SalidaApertura;$109,24;$84,92;$5,76;$0,00;$0,00;$0,00;$0,00;$20,00;$175,00;$65,76;4;
34;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8120,00;8122,00;3/12/2015 16:59:00;4/12/2015 9:32:00;EntradaCierre;SalidaApertura;$34,24;$119,16;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$105,00;$70,76;4;
35;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8218,25;8219,50;4/12/2015 16:59:00;7/12/2015 9:32:00;EntradaCierre;SalidaApertura;$19,24;$138,40;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$90,00;$70,76;4;
36;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8204,50;8147,50;7/12/2015 16:59:00;8/12/2015 9:32:00;EntradaCierre;SalidaApertura;$-1145,76;$-1007,36;$5,76;$0,00;$0,00;$0,00;$0,00;$1160,00;$85,00;$1230,76;4;
37;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8196,00;8178,25;8/12/2015 16:59:00;9/12/2015 9:32:00;EntradaCierre;SalidaApertura;$-360,76;$-1368,12;$5,76;$0,00;$0,00;$0,00;$0,00;$425,00;$5,00;$365,76;4;
38;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8127,25;8140,50;9/12/2015 16:59:00;10/12/2015 9:32:00;EntradaCierre;SalidaApertura;$259,24;$-1108,88;$5,76;$0,00;$0,00;$0,00;$0,00;$5,00;$290,00;$30,76;4;
39;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8044,75;8046,75;11/12/2015 16:59:00;14/12/2015 9:32:00;EntradaCierre;SalidaApertura;$34,24;$-1074,64;$5,76;$0,00;$0,00;$0,00;$0,00;$55,00;$130,00;$95,76;4;
40;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8080,75;8115,00;14/12/2015 16:59:00;15/12/2015 9:32:00;EntradaCierre;SalidaApertura;$679,24;$-395,40;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$810,00;$130,76;4;
41;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8117,50;8147,00;15/12/2015 16:59:00;16/12/2015 9:32:00;EntradaCierre;SalidaApertura;$584,24;$188,84;$5,76;$0,00;$0,00;$0,00;$0,00;$25,00;$615,00;$30,76;4;
42;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8167,00;8189,50;16/12/2015 16:59:00;17/12/2015 9:32:00;EntradaCierre;SalidaApertura;$444,24;$633,08;$5,76;$0,00;$0,00;$0,00;$0,00;$60,00;$595,00;$150,76;4;
43;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8084,00;8084,75;17/12/2015 16:59:00;18/12/2015 9:32:00;EntradaCierre;SalidaApertura;$9,24;$642,32;$5,76;$0,00;$0,00;$0,00;$0,00;$70,00;$145,00;$135,76;4;
44;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8024,25;8060,50;18/12/2015 16:59:00;21/12/2015 9:32:00;EntradaCierre;SalidaApertura;$719,24;$1361,56;$5,76;$0,00;$0,00;$0,00;$0,00;$5,00;$740,00;$20,76;4;
45;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8085,50;8088,75;21/12/2015 16:59:00;22/12/2015 9:32:00;EntradaCierre;SalidaApertura;$59,24;$1420,80;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$130,00;$70,76;4;
46;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8104,50;8117,00;22/12/2015 16:59:00;23/12/2015 9:32:00;EntradaCierre;SalidaApertura;$244,24;$1665,04;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$360,00;$115,76;4;
47;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8122,25;8135,50;23/12/2015 16:59:00;24/12/2015 9:32:00;EntradaCierre;SalidaApertura;$259,24;$1924,28;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$290,00;$30,76;4;
48;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8132,25;8155,75;28/12/2015 16:59:00;29/12/2015 9:32:00;EntradaCierre;SalidaApertura;$464,24;$2388,52;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$525,00;$60,76;4;
49;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8205,25;8198,25;29/12/2015 16:59:00;30/12/2015 9:32:00;EntradaCierre;SalidaApertura;$-145,76;$2242,76;$5,76;$0,00;$0,00;$0,00;$0,00;$170,00;$20,00;$165,76;4;
50;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8162,25;8135,50;30/12/2015 16:59:00;31/12/2015 9:32:00;EntradaCierre;SalidaApertura;$-540,76;$1702,00;$5,76;$0,00;$0,00;$0,00;$0,00;$615,00;$55,00;$595,76;4;
51;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8107,25;7990,25;31/12/2015 16:59:00;4/1/2016 9:32:00;EntradaCierre;SalidaApertura;$-2345,76;$-643,76;$5,76;$0,00;$0,00;$0,00;$0,00;$2360,00;$0,00;$2345,76;4;
52;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8021,00;8019,00;4/1/2016 16:59:00;5/1/2016 9:32:00;EntradaCierre;SalidaApertura;$-45,76;$-689,52;$5,76;$0,00;$0,00;$0,00;$0,00;$65,00;$75,00;$120,76;4;
53;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7995,75;7922,00;5/1/2016 16:59:00;6/1/2016 9:32:00;EntradaCierre;SalidaApertura;$-1480,76;$-2170,28;$5,76;$0,00;$0,00;$0,00;$0,00;$1605,00;$10,00;$1490,76;4;
54;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7939,75;7940,75;21/3/2016 15:59:00;22/3/2016 9:32:00;EntradaCierre;SalidaApertura;$14,24;$-2156,04;$5,76;$0,00;$0,00;$0,00;$0,00;$30,00;$35,00;$20,76;4;
55;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7958,25;7934,50;22/3/2016 15:59:00;23/3/2016 9:32:00;EntradaCierre;SalidaApertura;$-480,76;$-2636,80;$5,76;$0,00;$0,00;$0,00;$0,00;$520,00;$25,00;$505,76;4;
56;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7917,00;7903,25;23/3/2016 15:59:00;24/3/2016 9:32:00;EntradaCierre;SalidaApertura;$-280,76;$-2917,56;$5,76;$0,00;$0,00;$0,00;$0,00;$380,00;$15,00;$295,76;4;
57;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7922,75;7922,25;24/3/2016 15:59:00;28/3/2016 9:32:00;EntradaCierre;SalidaApertura;$-15,76;$-2933,32;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$35,00;$50,76;4;
58;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7984,25;8025,25;29/3/2016 15:59:00;30/3/2016 9:32:00;EntradaCierre;SalidaApertura;$814,24;$-2119,08;$5,76;$0,00;$0,00;$0,00;$0,00;$20,00;$915,00;$100,76;4;
59;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8005,00;8008,50;30/3/2016 15:59:00;31/3/2016 9:32:00;EntradaCierre;SalidaApertura;$64,24;$-2054,84;$5,76;$0,00;$0,00;$0,00;$0,00;$45,00;$125,00;$60,76;4;
60;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7998,25;7995,75;31/3/2016 15:59:00;1/4/2016 9:32:00;EntradaCierre;SalidaApertura;$-55,76;$-2110,60;$5,76;$0,00;$0,00;$0,00;$0,00;$50,00;$0,00;$55,76;4;
61;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8050,50;8038,25;1/4/2016 15:59:00;4/4/2016 9:32:00;EntradaCierre;SalidaApertura;$-250,76;$-2361,36;$5,76;$0,00;$0,00;$0,00;$0,00;$255,00;$15,00;$265,76;4;
62;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8020,75;8006,25;4/4/2016 15:59:00;5/4/2016 9:32:00;EntradaCierre;SalidaApertura;$-295,76;$-2657,12;$5,76;$0,00;$0,00;$0,00;$0,00;$305,00;$30,00;$325,76;4;
63;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7999,00;7998,00;5/4/2016 15:59:00;6/4/2016 9:32:00;EntradaCierre;SalidaApertura;$-25,76;$-2682,88;$5,76;$0,00;$0,00;$0,00;$0,00;$80,00;$50,00;$75,76;4;
64;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8056,25;8010,50;6/4/2016 15:59:00;7/4/2016 9:32:00;EntradaCierre;SalidaApertura;$-920,76;$-3603,64;$5,76;$0,00;$0,00;$0,00;$0,00;$965,00;$0,00;$920,76;4;
65;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7991,00;8020,75;7/4/2016 15:59:00;8/4/2016 9:32:00;EntradaCierre;SalidaApertura;$589,24;$-3014,40;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$650,00;$60,76;4;
66;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7992,25;8025,25;8/4/2016 15:59:00;11/4/2016 9:32:00;EntradaCierre;SalidaApertura;$654,24;$-2360,16;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$710,00;$55,76;4;
67;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7970,25;7961,25;11/4/2016 15:59:00;12/4/2016 9:32:00;EntradaCierre;SalidaApertura;$-185,76;$-2545,92;$5,76;$0,00;$0,00;$0,00;$0,00;$320,00;$0,00;$185,76;4;
68;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8011,50;8065,25;12/4/2016 15:59:00;13/4/2016 9:32:00;EntradaCierre;SalidaApertura;$1069,24;$-1476,68;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$1115,00;$45,76;4;
69;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8071,50;8069,25;13/4/2016 15:59:00;14/4/2016 9:32:00;EntradaCierre;SalidaApertura;$-50,76;$-1527,44;$5,76;$0,00;$0,00;$0,00;$0,00;$60,00;$0,00;$50,76;4;
70;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8071,25;8063,50;14/4/2016 15:59:00;15/4/2016 9:32:00;EntradaCierre;SalidaApertura;$-160,76;$-1688,20;$5,76;$0,00;$0,00;$0,00;$0,00;$205,00;$5,00;$165,76;4;
71;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8060,75;8080,25;15/4/2016 15:59:00;18/4/2016 9:32:00;EntradaCierre;SalidaApertura;$384,24;$-1303,96;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$420,00;$35,76;4;
72;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8069,00;8070,00;18/4/2016 16:00:00;19/4/2016 9:32:00;EntradaCierre;SalidaApertura;$14,24;$-1289,72;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$65,00;$50,76;3;
73;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8051,50;8052,25;19/4/2016 15:59:00;20/4/2016 9:32:00;EntradaCierre;SalidaApertura;$9,24;$-1280,48;$5,76;$0,00;$0,00;$0,00;$0,00;$0,00;$100,00;$90,76;4;
74;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8057,25;8050,00;20/4/2016 15:59:00;21/4/2016 9:32:00;EntradaCierre;SalidaApertura;$-150,76;$-1431,24;$5,76;$0,00;$0,00;$0,00;$0,00;$180,00;$15,00;$165,76;4;
75;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8021,50;7984,25;21/4/2016 15:59:00;22/4/2016 9:32:00;EntradaCierre;SalidaApertura;$-750,76;$-2182,00;$5,76;$0,00;$0,00;$0,00;$0,00;$835,00;$25,00;$775,76;4;
76;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7989,50;7968,25;22/4/2016 15:59:00;25/4/2016 9:32:00;EntradaCierre;SalidaApertura;$-430,76;$-2612,76;$5,76;$0,00;$0,00;$0,00;$0,00;$435,00;$10,00;$440,76;4;
77;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7996,50;7976,00;25/4/2016 15:59:00;26/4/2016 9:32:00;EntradaCierre;SalidaApertura;$-415,76;$-3028,52;$5,76;$0,00;$0,00;$0,00;$0,00;$425,00;$5,00;$420,76;4;
78;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7938,25;7901,50;26/4/2016 15:59:00;27/4/2016 9:32:00;EntradaCierre;SalidaApertura;$-740,76;$-3769,28;$5,76;$0,00;$0,00;$0,00;$0,00;$840,00;$0,00;$740,76;4;
79;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7955,50;7945,25;27/4/2016 15:59:00;28/4/2016 9:32:00;EntradaCierre;SalidaApertura;$-210,76;$-3980,04;$5,76;$0,00;$0,00;$0,00;$0,00;$205,00;$15,00;$225,76;4;
80;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7918,50;7918,50;10/5/2016 15:59:00;11/5/2016 9:32:00;EntradaCierre;SalidaApertura;$-5,76;$-3985,80;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$140,00;$145,76;4;
81;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8017,00;8025,25;26/5/2016 15:59:00;27/5/2016 9:32:00;EntradaCierre;SalidaApertura;$159,24;$-3826,56;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$185,00;$25,76;4;
82;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8035,25;8041,25;27/5/2016 15:59:00;30/5/2016 9:32:00;EntradaCierre;SalidaApertura;$114,24;$-3712,32;$5,76;$0,00;$0,00;$0,00;$0,00;$0,00;$120,00;$5,76;4;
83;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8046,00;8040,25;31/5/2016 15:59:00;1/6/2016 9:32:00;EntradaCierre;SalidaApertura;$-120,76;$-3833,08;$5,76;$0,00;$0,00;$0,00;$0,00;$160,00;$5,00;$125,76;4;
84;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8043,75;8029,00;1/6/2016 15:59:00;2/6/2016 9:32:00;EntradaCierre;SalidaApertura;$-300,76;$-4133,84;$5,76;$0,00;$0,00;$0,00;$0,00;$320,00;$110,00;$410,76;4;
85;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8054,00;8005,50;2/6/2016 15:59:00;3/6/2016 9:32:00;EntradaCierre;SalidaApertura;$-975,76;$-5109,60;$5,76;$0,00;$0,00;$0,00;$0,00;$980,00;$5,00;$980,76;4;
86;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8049,50;8052,75;6/6/2016 16:00:00;7/6/2016 9:32:00;EntradaCierre;SalidaApertura;$59,24;$-5050,36;$5,76;$0,00;$0,00;$0,00;$0,00;$50,00;$80,00;$20,76;3;
87;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8041,25;8031,00;8/6/2016 15:59:00;9/6/2016 9:32:00;EntradaCierre;SalidaApertura;$-210,76;$-5261,12;$5,76;$0,00;$0,00;$0,00;$0,00;$205,00;$10,00;$220,76;4;
88;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;8036,75;7996,25;9/6/2016 16:00:00;10/6/2016 9:32:00;EntradaCierre;SalidaApertura;$-815,76;$-6076,88;$5,76;$0,00;$0,00;$0,00;$0,00;$810,00;$5,00;$820,76;3;
89;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7988,25;7980,50;10/6/2016 15:59:00;13/6/2016 9:32:00;EntradaCierre;SalidaApertura;$-160,76;$-6237,64;$5,76;$0,00;$0,00;$0,00;$0,00;$210,00;$10,00;$170,76;4;
90;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;7944,00;7941,00;13/6/2016 15:59:00;14/6/2016 9:32:00;EntradaCierre;SalidaApertura;$-65,76;$-6303,40;$5,76;$0,00;$0,00;$0,00;$0,00;$110,00;$20,00;$85,76;4;
