Trade number;Instrument;Account;Strategy;Market pos.;Qty;Entry price;Exit price;Entry time;Exit time;Entry name;Exit name;Profit;Cum. net profit;Commission;Clearing Fee;Exchange Fee;IP Fee;NFA Fee;MAE;MFE;ETD;Bars;
98;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;20064,25;19866,25;16/4/2024 17:00:00;24/4/2024 17:00:00;RSI2Long;RSI2Exit;$-3965,76;$94660,52;$5,76;$0,00;$0,00;$0,00;$0,00;$15325,00;$2170,00;$6135,76;7;
99;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;20776,00;20846,75;31/5/2024 17:00:00;4/6/2024 17:00:00;RSI2Long;RSI2Exit;$1409,24;$96069,76;$5,76;$0,00;$0,00;$0,00;$0,00;$7000,00;$3285,00;$1875,76;3;
100;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;21680,50;21896,50;25/6/2024 17:00:00;26/6/2024 17:00:00;RSI2Long;RSI2Exit;$4314,24;$100384,00;$5,76;$0,00;$0,00;$0,00;$0,00;$610,00;$4495,00;$180,76;2;
101;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;21948,75;21905,50;18/7/2024 17:00:00;23/7/2024 17:00:00;RSI2Long;RSI2Exit;$-870,76;$99513,24;$5,76;$0,00;$0,00;$0,00;$0,00;$7415,00;$2755,00;$3625,76;4;
102;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;21184,50;21095,25;25/7/2024 17:00:00;29/7/2024 17:00:00;RSI2Long;RSI2Exit;$-1790,76;$97722,48;$5,76;$0,00;$0,00;$0,00;$0,00;$7545,00;$2600,00;$4390,76;3;
103;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;20790,25;21516,75;31/7/2024 17:00:00;1/8/2024 17:00:00;RSI2Long;RSI2Exit;$14524,24;$112246,72;$5,76;$0,00;$0,00;$0,00;$0,00;$90,00;$15635,00;$1110,76;2;
104;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;20314,00;20473,75;5/8/2024 17:00:00;9/8/2024 17:00:00;RSI2Long;RSI2Exit;$3189,24;$115435,96;$5,76;$0,00;$0,00;$0,00;$0,00;$20780,00;$4070,00;$880,76;5;
105;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;20918,25;20761,25;4/9/2024 17:00:00;11/9/2024 17:00:00;RSI2Long;RSI2Exit;$-3145,76;$112290,20;$5,76;$0,00;$0,00;$0,00;$0,00;$13090,00;$3125,00;$6270,76;6;
106;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;21983,75;22214,00;24/10/2024 17:00:00;28/10/2024 17:00:00;RSI2Long;RSI2Exit;$4599,24;$116889,44;$5,76;$0,00;$0,00;$0,00;$0,00;$660,00;$8250,00;$3650,76;3;
107;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;21760,50;22049,00;1/11/2024 17:00:00;6/11/2024 17:00:00;RSI2Long;RSI2Exit;$5764,24;$122653,68;$5,76;$0,00;$0,00;$0,00;$0,00;$1170,00;$6280,00;$515,76;4;
108;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;22193,50;22450,75;18/11/2024 17:00:00;20/11/2024 17:00:00;RSI2Long;RSI2Exit;$5139,24;$127792,92;$5,76;$0,00;$0,00;$0,00;$0,00;$2440,00;$5760,00;$620,76;3;
109;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;22903,25;22968,50;19/12/2024 17:00:00;23/12/2024 17:00:00;RSI2Long;RSI2Exit;$1299,24;$129092,16;$5,76;$0,00;$0,00;$0,00;$0,00;$9875,00;$6240,00;$4940,76;3;
110;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;22793,75;22934,75;31/12/2024 17:00:00;6/1/2025 17:00:00;RSI2Long;RSI2Exit;$2814,24;$131906,40;$5,76;$0,00;$0,00;$0,00;$0,00;$8140,00;$3370,00;$555,76;4;
111;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;22431,00;22791,50;13/1/2025 17:00:00;16/1/2025 17:00:00;RSI2Long;RSI2Exit;$7204,24;$139110,64;$5,76;$0,00;$0,00;$0,00;$0,00;$6680,00;$8495,00;$1290,76;4;
112;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;22746,75;22950,25;28/1/2025 17:00:00;30/1/2025 17:00:00;RSI2Long;RSI2Exit;$4064,24;$143174,88;$5,76;$0,00;$0,00;$0,00;$0,00;$3685,00;$7065,00;$3000,76;3;
113;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;23104,25;22407,75;24/2/2025 17:00:00;3/3/2025 17:00:00;RSI2Long;RSI2Exit;$-13935,76;$129239,12;$5,76;$0,00;$0,00;$0,00;$0,00;$24815,00;$2235,00;$16170,76;6;
114;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;22178,00;22480,25;26/5/2025 13:00:00;27/5/2025 17:00:00;RSI2Long;RSI2Exit;$6039,24;$135278,36;$5,76;$0,00;$0,00;$0,00;$0,00;$485,00;$6585,00;$545,76;2;
115;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;22733,75;22632,75;20/6/2025 17:00:00;23/6/2025 17:00:00;RSI2Long;RSI2Exit;$-2025,76;$133252,60;$5,76;$0,00;$0,00;$0,00;$0,00;$2020,00;$7635,00;$9660,76;2;
116;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;23835,50;24338,50;4/8/2025 17:00:00;5/8/2025 17:00:00;RSI2Long;RSI2Exit;$10054,24;$143306,84;$5,76;$0,00;$0,00;$0,00;$0,00;$575,00;$10060,00;$5,76;2;
117;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;24446,50;24586,50;20/8/2025 17:00:00;25/8/2025 17:00:00;RSI2Long;RSI2Exit;$2794,24;$146101,08;$5,76;$0,00;$0,00;$0,00;$0,00;$8530,00;$3770,00;$975,76;4;
118;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;24367,50;24441,25;3/9/2025 17:00:00;4/9/2025 17:00:00;RSI2Long;RSI2Exit;$1469,24;$147570,32;$5,76;$0,00;$0,00;$0,00;$0,00;$1685,00;$2855,00;$1385,76;2;
119;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;25290,00;25660,75;13/10/2025 17:00:00;14/10/2025 17:00:00;RSI2Long;RSI2Exit;$7409,24;$154979,56;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$8450,00;$1040,76;2;
120;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;26062,75;26469,25;7/11/2025 17:00:00;11/11/2025 17:00:00;RSI2Long;RSI2Exit;$8124,24;$163103,80;$5,76;$0,00;$0,00;$0,00;$0,00;$12120,00;$8905,00;$780,76;3;
121;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;25843,25;25713,25;14/11/2025 17:00:00;25/11/2025 17:00:00;RSI2Long;RSI2Exit;$-2605,76;$160498,04;$5,76;$0,00;$0,00;$0,00;$0,00;$23825,00;$5310,00;$7915,76;8;
122;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;25954,75;25730,50;15/12/2025 17:00:00;19/12/2025 17:00:00;RSI2Long;RSI2Exit;$-4490,76;$156007,28;$5,76;$0,00;$0,00;$0,00;$0,00;$11520,00;$4085,00;$8575,76;5;
123;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;25970,00;26073,50;2/1/2026 17:00:00;6/1/2026 17:00:00;RSI2Long;RSI2Exit;$2064,24;$158071,52;$5,76;$0,00;$0,00;$0,00;$0,00;$4275,00;$6495,00;$4430,76;3;
124;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;25886,25;26020,00;20/1/2026 17:00:00;22/1/2026 17:00:00;RSI2Long;RSI2Exit;$2669,24;$160740,76;$5,76;$0,00;$0,00;$0,00;$0,00;$7405,00;$5165,00;$2495,76;3;
125;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;25879,00;25644,25;4/2/2026 17:00:00;9/2/2026 17:00:00;RSI2Long;RSI2Exit;$-4700,76;$156040,00;$5,76;$0,00;$0,00;$0,00;$0,00;$22965,00;$2525,00;$7225,76;4;
126;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;25333,75;25434,00;13/2/2026 17:00:00;19/2/2026 17:00:00;RSI2Long;RSI2Exit;$1999,24;$158039,24;$5,76;$0,00;$0,00;$0,00;$0,00;$7870,00;$5710,00;$3710,76;5;
127;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;25202,25;25647,00;4/3/2026 17:00:00;5/3/2026 17:00:00;RSI2Long;RSI2Exit;$8889,24;$166928,48;$5,76;$0,00;$0,00;$0,00;$0,00;$4245,00;$10130,00;$1240,76;2;
128;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;29127,25;29738,50;8/6/2026 17:00:00;12/6/2026 17:00:00;RSI2Long;RSI2Exit;$12219,24;$179147,72;$5,76;$0,00;$0,00;$0,00;$0,00;$12345,00;$20065,00;$7845,76;5;
129;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;29283,00;30006,75;29/6/2026 17:00:00;30/6/2026 17:00:00;RSI2Long;RSI2Exit;$14469,24;$193616,96;$5,76;$0,00;$0,00;$0,00;$0,00;$185,00;$15730,00;$1260,76;2;
130;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;29191,50;29310,25;17/7/2026 17:00:00;22/7/2026 17:00:00;RSI2Long;RSI2Exit;$2369,24;$195986,20;$5,76;$0,00;$0,00;$0,00;$0,00;$15665,00;$3465,00;$1095,76;4;
131;NQ 09-26;Backtest;PROD_Bot_NQ_RSI2Reversion_1dia_ETH;Long;1;28700,75;28316,50;24/7/2026 17:00:00;31/7/2026 17:00:00;RSI2Long;RSI2Exit;$-7690,76;$188295,44;$5,76;$0,00;$0,00;$0,00;$0,00;$29985,00;$1250,00;$8940,76;6;
