Trade number;Instrument;Account;Strategy;Market pos.;Qty;Entry price;Exit price;Entry time;Exit time;Entry name;Exit name;Profit;Cum. net profit;Commission;Clearing Fee;Exchange Fee;IP Fee;NFA Fee;MAE;MFE;ETD;Bars;
297;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;15516,00;15513,00;19/2/2023 21:01:00;20/2/2023 18:02:00;WeekLong;WeekExit;$-65,76;$45879,28;$5,76;$0,00;$0,00;$0,00;$0,00;$320,00;$955,00;$1020,76;962;
298;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;15186,75;15234,75;26/2/2023 21:01:00;27/2/2023 15:01:00;WeekLong;WeekExit;$954,24;$46833,52;$5,76;$0,00;$0,00;$0,00;$0,00;$685,00;$2975,00;$2020,76;1081;
299;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;15458,50;15491,50;5/3/2023 21:01:00;6/3/2023 15:01:00;WeekLong;WeekExit;$654,24;$47487,76;$5,76;$0,00;$0,00;$0,00;$0,00;$340,00;$3475,00;$2820,76;1081;
300;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;15726,50;15589,25;19/3/2023 21:01:00;20/3/2023 2:41:00;WeekLong;Stop loss;$-2750,76;$44737,00;$5,76;$0,00;$0,00;$0,00;$0,00;$2745,00;$0,00;$2750,76;341;
301;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;15937,75;15798,50;26/3/2023 21:01:00;27/3/2023 11:57:00;WeekLong;Stop loss;$-2790,76;$41946,24;$5,76;$0,00;$0,00;$0,00;$0,00;$2785,00;$1250,00;$4040,76;897;
302;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;16239,75;16241,00;2/4/2023 21:01:00;3/4/2023 15:01:00;WeekLong;WeekExit;$19,24;$41965,48;$5,76;$0,00;$0,00;$0,00;$0,00;$1400,00;$885,00;$865,76;1081;
303;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;16160,25;16019,25;9/4/2023 21:01:00;10/4/2023 9:37:00;WeekLong;Stop loss;$-2825,76;$39139,72;$5,76;$0,00;$0,00;$0,00;$0,00;$2820,00;$425,00;$3250,76;757;
304;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;16193,50;16159,00;16/4/2023 21:01:00;17/4/2023 15:01:00;WeekLong;WeekExit;$-695,76;$38443,96;$5,76;$0,00;$0,00;$0,00;$0,00;$2020,00;$805,00;$1500,76;1081;
305;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;16072,25;16067,75;23/4/2023 21:01:00;24/4/2023 15:01:00;WeekLong;WeekExit;$-95,76;$38348,20;$5,76;$0,00;$0,00;$0,00;$0,00;$1785,00;$1550,00;$1645,76;1081;
306;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;16330,25;16330,75;30/4/2023 21:01:00;1/5/2023 15:01:00;WeekLong;WeekExit;$4,24;$38352,44;$5,76;$0,00;$0,00;$0,00;$0,00;$1115,00;$1115,00;$1110,76;1081;
307;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;16322,00;16377,25;7/5/2023 21:01:00;8/5/2023 15:01:00;WeekLong;WeekExit;$1099,24;$39451,68;$5,76;$0,00;$0,00;$0,00;$0,00;$1035,00;$1235,00;$135,76;1081;
308;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;16374,25;16463,50;14/5/2023 21:01:00;15/5/2023 15:01:00;WeekLong;WeekExit;$1779,24;$41230,92;$5,76;$0,00;$0,00;$0,00;$0,00;$140,00;$2430,00;$650,76;1081;
309;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;16874,25;16937,50;21/5/2023 21:01:00;22/5/2023 15:01:00;WeekLong;WeekExit;$1259,24;$42490,16;$5,76;$0,00;$0,00;$0,00;$0,00;$680,00;$1765,00;$505,76;1081;
310;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;17421,25;17412,75;28/5/2023 21:01:00;29/5/2023 18:02:00;WeekLong;WeekExit;$-175,76;$42314,40;$5,76;$0,00;$0,00;$0,00;$0,00;$760,00;$535,00;$710,76;962;
311;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;17544,50;17623,75;4/6/2023 21:01:00;5/6/2023 15:01:00;WeekLong;WeekExit;$1579,24;$43893,64;$5,76;$0,00;$0,00;$0,00;$0,00;$250,00;$3320,00;$1740,76;1076;
312;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;17612,50;17772,25;11/6/2023 21:01:00;12/6/2023 15:01:00;WeekLong;WeekExit;$3189,24;$47082,88;$5,76;$0,00;$0,00;$0,00;$0,00;$405,00;$3260,00;$70,76;1076;
313;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;18118,50;18088,25;18/6/2023 21:01:00;19/6/2023 18:02:00;WeekLong;WeekExit;$-610,76;$46472,12;$5,76;$0,00;$0,00;$0,00;$0,00;$975,00;$530,00;$1140,76;962;
314;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;17932,50;17776,00;25/6/2023 21:01:00;26/6/2023 12:09:00;WeekLong;Stop loss;$-3135,76;$43336,36;$5,76;$0,00;$0,00;$0,00;$0,00;$3130,00;$1185,00;$4320,76;909;
315;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;18174,75;18183,75;2/7/2023 21:01:00;3/7/2023 18:02:00;WeekLong;WeekExit;$174,24;$43510,60;$5,76;$0,00;$0,00;$0,00;$0,00;$550,00;$1130,00;$955,76;977;
316;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;17997,25;18027,25;9/7/2023 21:01:00;10/7/2023 15:01:00;WeekLong;WeekExit;$594,24;$44104,84;$5,76;$0,00;$0,00;$0,00;$0,00;$1895,00;$1135,00;$540,76;1081;
317;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;18515,75;18664,50;16/7/2023 21:01:00;17/7/2023 15:01:00;WeekLong;WeekExit;$2969,24;$47074,08;$5,76;$0,00;$0,00;$0,00;$0,00;$185,00;$3185,00;$215,76;1081;
318;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;18395,75;18403,50;23/7/2023 21:01:00;24/7/2023 15:01:00;WeekLong;WeekExit;$149,24;$47223,32;$5,76;$0,00;$0,00;$0,00;$0,00;$1455,00;$1245,00;$1095,76;1081;
319;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;18693,75;18689,50;30/7/2023 21:01:00;31/7/2023 15:01:00;WeekLong;WeekExit;$-90,76;$47132,56;$5,76;$0,00;$0,00;$0,00;$0,00;$1265,00;$1010,00;$1100,76;1081;
320;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;18270,00;18288,50;6/8/2023 21:01:00;7/8/2023 15:01:00;WeekLong;WeekExit;$364,24;$47496,80;$5,76;$0,00;$0,00;$0,00;$0,00;$1930,00;$850,00;$485,76;1081;
321;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;17951,75;18053,50;13/8/2023 21:01:00;14/8/2023 15:01:00;WeekLong;WeekExit;$2029,24;$49526,04;$5,76;$0,00;$0,00;$0,00;$0,00;$1835,00;$2710,00;$680,76;1081;
322;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;17626,50;17819,75;20/8/2023 21:01:00;21/8/2023 15:01:00;WeekLong;WeekExit;$3859,24;$53385,28;$5,76;$0,00;$0,00;$0,00;$0,00;$1335,00;$4135,00;$275,76;1081;
323;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;17826,75;17889,00;27/8/2023 21:01:00;28/8/2023 15:01:00;WeekLong;WeekExit;$1239,24;$54624,52;$5,76;$0,00;$0,00;$0,00;$0,00;$235,00;$2780,00;$1540,76;1080;
324;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;18366,00;18367,00;3/9/2023 21:01:00;4/9/2023 18:02:00;WeekLong;WeekExit;$14,24;$54638,76;$5,76;$0,00;$0,00;$0,00;$0,00;$290,00;$1040,00;$1025,76;961;
325;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;18149,50;18316,50;10/9/2023 21:01:00;11/9/2023 15:01:00;WeekLong;WeekExit;$3334,24;$57973,00;$5,76;$0,00;$0,00;$0,00;$0,00;$295,00;$3510,00;$175,76;1081;
326;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;18059,00;18036,50;17/9/2023 21:01:00;18/9/2023 15:01:00;WeekLong;WeekExit;$-455,76;$57517,24;$5,76;$0,00;$0,00;$0,00;$0,00;$1730,00;$880,00;$1335,76;1080;
327;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;17660,00;17840,00;8/10/2023 21:01:00;9/10/2023 15:01:00;WeekLong;WeekExit;$3594,24;$61111,48;$5,76;$0,00;$0,00;$0,00;$0,00;$1370,00;$3895,00;$300,76;1081;
328;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;17812,00;17959,00;15/10/2023 21:01:00;16/10/2023 15:01:00;WeekLong;WeekExit;$2934,24;$64045,72;$5,76;$0,00;$0,00;$0,00;$0,00;$1740,00;$3115,00;$180,76;1081;
329;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;17820,75;17848,50;5/11/2023 21:01:00;6/11/2023 15:01:00;WeekLong;WeekExit;$549,24;$64594,96;$5,76;$0,00;$0,00;$0,00;$0,00;$815,00;$1575,00;$1025,76;1081;
330;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;18184,75;18212,00;12/11/2023 21:01:00;13/11/2023 15:01:00;WeekLong;WeekExit;$539,24;$65134,20;$5,76;$0,00;$0,00;$0,00;$0,00;$1550,00;$935,00;$395,76;1081;
331;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;18502,50;18736,25;19/11/2023 21:01:00;20/11/2023 15:01:00;WeekLong;WeekExit;$4669,24;$69803,44;$5,76;$0,00;$0,00;$0,00;$0,00;$465,00;$4755,00;$85,76;1081;
332;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;18613,25;18667,00;26/11/2023 21:01:00;27/11/2023 15:01:00;WeekLong;WeekExit;$1069,24;$70872,68;$5,76;$0,00;$0,00;$0,00;$0,00;$650,00;$2360,00;$1290,76;1081;
333;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;18627,00;18465,00;3/12/2023 21:01:00;4/12/2023 9:52:00;WeekLong;Stop loss;$-3245,76;$67626,92;$5,76;$0,00;$0,00;$0,00;$0,00;$3240,00;$370,00;$3615,76;772;
334;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;18710,50;18868,50;10/12/2023 21:01:00;11/12/2023 15:01:00;WeekLong;WeekExit;$3154,24;$70781,16;$5,76;$0,00;$0,00;$0,00;$0,00;$440,00;$3625,00;$470,76;1079;
335;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;19261,25;19392,75;17/12/2023 21:01:00;18/12/2023 15:01:00;WeekLong;WeekExit;$2624,24;$73405,40;$5,76;$0,00;$0,00;$0,00;$0,00;$420,00;$2900,00;$275,76;1081;
336;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;18901,25;19216,25;7/1/2024 21:01:00;8/1/2024 15:01:00;WeekLong;WeekExit;$6294,24;$79699,64;$5,76;$0,00;$0,00;$0,00;$0,00;$1815,00;$6490,00;$195,76;1081;
337;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;19390,75;19393,75;14/1/2024 21:01:00;15/1/2024 18:02:00;WeekLong;WeekExit;$54,24;$79753,88;$5,76;$0,00;$0,00;$0,00;$0,00;$445,00;$1315,00;$1260,76;962;
338;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;19981,25;19901,50;21/1/2024 21:01:00;22/1/2024 15:01:00;WeekLong;WeekExit;$-1600,76;$78153,12;$5,76;$0,00;$0,00;$0,00;$0,00;$2300,00;$720,00;$2320,76;1081;
339;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;19969,50;20058,50;28/1/2024 21:01:00;29/1/2024 15:01:00;WeekLong;WeekExit;$1774,24;$79927,36;$5,76;$0,00;$0,00;$0,00;$0,00;$350,00;$1935,00;$160,76;1081;
340;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20116,50;20167,25;4/2/2024 21:01:00;5/2/2024 15:01:00;WeekLong;WeekExit;$1009,24;$80936,60;$5,76;$0,00;$0,00;$0,00;$0,00;$2600,00;$1225,00;$215,76;1081;
341;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20468,50;20382,75;11/2/2024 21:01:00;12/2/2024 15:01:00;WeekLong;WeekExit;$-1720,76;$79215,84;$5,76;$0,00;$0,00;$0,00;$0,00;$2000,00;$1705,00;$3425,76;1074;
342;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20200,00;20216,00;18/2/2024 21:01:00;19/2/2024 18:02:00;WeekLong;WeekExit;$314,24;$79530,08;$5,76;$0,00;$0,00;$0,00;$0,00;$580,00;$795,00;$480,76;962;
343;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20372,25;20448,25;25/2/2024 21:01:00;26/2/2024 15:01:00;WeekLong;WeekExit;$1514,24;$81044,32;$5,76;$0,00;$0,00;$0,00;$0,00;$220,00;$2390,00;$875,76;1081;
344;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20779,75;20763,00;3/3/2024 21:01:00;4/3/2024 15:01:00;WeekLong;WeekExit;$-340,76;$80703,56;$5,76;$0,00;$0,00;$0,00;$0,00;$1545,00;$605,00;$945,76;1081;
345;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20448,00;20431,75;10/3/2024 21:01:00;11/3/2024 15:01:00;WeekLong;WeekExit;$-330,76;$80372,80;$5,76;$0,00;$0,00;$0,00;$0,00;$2505,00;$815,00;$1145,76;1081;
346;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20274,00;20462,00;17/3/2024 21:01:00;18/3/2024 15:01:00;WeekLong;WeekExit;$3754,24;$84127,04;$5,76;$0,00;$0,00;$0,00;$0,00;$85,00;$5835,00;$2080,76;1081;
347;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20769,25;20752,25;24/3/2024 21:01:00;25/3/2024 15:01:00;WeekLong;WeekExit;$-345,76;$83781,28;$5,76;$0,00;$0,00;$0,00;$0,00;$3395,00;$335,00;$680,76;1081;
348;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20780,75;20599,50;31/3/2024 21:01:00;1/4/2024 12:01:00;WeekLong;Stop loss;$-3630,76;$80150,52;$5,76;$0,00;$0,00;$0,00;$0,00;$3625,00;$220,00;$3850,76;901;
349;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20500,25;20502,25;7/4/2024 21:01:00;8/4/2024 15:01:00;WeekLong;WeekExit;$34,24;$80184,76;$5,76;$0,00;$0,00;$0,00;$0,00;$1560,00;$1210,00;$1175,76;1081;
350;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20409,00;20231,00;14/4/2024 21:01:00;15/4/2024 13:21:00;WeekLong;Stop loss;$-3565,76;$76619,00;$5,76;$0,00;$0,00;$0,00;$0,00;$3560,00;$2530,00;$6095,76;981;
351;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20069,75;20072,00;28/4/2024 21:01:00;29/4/2024 15:01:00;WeekLong;WeekExit;$39,24;$76658,24;$5,76;$0,00;$0,00;$0,00;$0,00;$1100,00;$1280,00;$1240,76;1081;
352;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20191,25;20329,75;5/5/2024 21:01:00;6/5/2024 15:01:00;WeekLong;WeekExit;$2764,24;$79422,48;$5,76;$0,00;$0,00;$0,00;$0,00;$455,00;$2965,00;$200,76;1081;
353;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20443,75;20472,25;12/5/2024 21:01:00;13/5/2024 15:01:00;WeekLong;WeekExit;$564,24;$79986,72;$5,76;$0,00;$0,00;$0,00;$0,00;$480,00;$1545,00;$980,76;1081;
354;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20851,00;20933,00;19/5/2024 21:01:00;20/5/2024 15:01:00;WeekLong;WeekExit;$1634,24;$81620,96;$5,76;$0,00;$0,00;$0,00;$0,00;$620,00;$2565,00;$930,76;1081;
355;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;21032,75;21121,50;26/5/2024 21:01:00;27/5/2024 18:02:00;WeekLong;WeekExit;$1769,24;$83390,20;$5,76;$0,00;$0,00;$0,00;$0,00;$230,00;$2160,00;$390,76;962;
356;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;20818,25;20636,75;2/6/2024 21:01:00;3/6/2024 13:11:00;WeekLong;Stop loss;$-3635,76;$79754,44;$5,76;$0,00;$0,00;$0,00;$0,00;$3630,00;$2440,00;$6075,76;971;
357;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;21217,75;21261,25;9/6/2024 21:01:00;10/6/2024 15:01:00;WeekLong;WeekExit;$864,24;$80618,68;$5,76;$0,00;$0,00;$0,00;$0,00;$1175,00;$1765,00;$900,76;1080;
358;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;21883,75;22160,00;16/6/2024 21:01:00;17/6/2024 15:01:00;WeekLong;WeekExit;$5519,24;$86137,92;$5,76;$0,00;$0,00;$0,00;$0,00;$1115,00;$6230,00;$710,76;1081;
359;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;21933,00;21741,75;23/6/2024 21:01:00;24/6/2024 13:09:00;WeekLong;Stop loss;$-3830,76;$82307,16;$5,76;$0,00;$0,00;$0,00;$0,00;$3825,00;$420,00;$4250,76;969;
360;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;21906,75;21937,25;30/6/2024 21:01:00;1/7/2024 15:01:00;WeekLong;WeekExit;$604,24;$82911,40;$5,76;$0,00;$0,00;$0,00;$0,00;$3420,00;$1360,00;$755,76;1081;
361;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22512,25;22569,50;7/7/2024 21:01:00;8/7/2024 15:01:00;WeekLong;WeekExit;$1139,24;$84050,64;$5,76;$0,00;$0,00;$0,00;$0,00;$180,00;$1650,00;$510,76;1081;
362;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22494,75;22541,00;14/7/2024 21:01:00;15/7/2024 15:01:00;WeekLong;WeekExit;$919,24;$84969,88;$5,76;$0,00;$0,00;$0,00;$0,00;$465,00;$4525,00;$3605,76;1081;
363;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;21734,75;21934,75;21/7/2024 21:01:00;22/7/2024 15:01:00;WeekLong;WeekExit;$3994,24;$88964,12;$5,76;$0,00;$0,00;$0,00;$0,00;$1840,00;$4680,00;$685,76;1081;
364;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;21577,25;21693,25;18/8/2024 21:01:00;19/8/2024 15:01:00;WeekLong;WeekExit;$2314,24;$91278,36;$5,76;$0,00;$0,00;$0,00;$0,00;$2560,00;$2660,00;$345,76;1080;
365;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;21731,75;21542,25;25/8/2024 21:01:00;26/8/2024 10:20:00;WeekLong;Stop loss;$-3795,76;$87482,60;$5,76;$0,00;$0,00;$0,00;$0,00;$3790,00;$770,00;$4565,76;799;
366;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;21534,00;21585,75;1/9/2024 21:01:00;2/9/2024 18:02:00;WeekLong;WeekExit;$1029,24;$88511,84;$5,76;$0,00;$0,00;$0,00;$0,00;$1980,00;$1205,00;$175,76;962;
367;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;21443,75;21256,75;15/9/2024 21:01:00;16/9/2024 9:36:00;WeekLong;Stop loss;$-3745,76;$84766,08;$5,76;$0,00;$0,00;$0,00;$0,00;$3740,00;$535,00;$4280,76;748;
368;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;21821,75;21769,50;22/9/2024 21:01:00;23/9/2024 15:01:00;WeekLong;WeekExit;$-1050,76;$83715,32;$5,76;$0,00;$0,00;$0,00;$0,00;$3550,00;$625,00;$1675,76;1081;
369;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;21936,75;21745,50;29/9/2024 21:01:00;30/9/2024 14:25:00;WeekLong;Stop loss;$-3830,76;$79884,56;$5,76;$0,00;$0,00;$0,00;$0,00;$3825,00;$295,00;$4125,76;1045;
370;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;21906,50;21715,50;6/10/2024 21:01:00;7/10/2024 14:47:00;WeekLong;Stop loss;$-3825,76;$76058,80;$5,76;$0,00;$0,00;$0,00;$0,00;$3820,00;$925,00;$4750,76;1067;
371;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22104,50;22314,75;13/10/2024 21:01:00;14/10/2024 15:01:00;WeekLong;WeekExit;$4199,24;$80258,04;$5,76;$0,00;$0,00;$0,00;$0,00;$645,00;$5290,00;$1090,76;1081;
372;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22199,50;22146,75;20/10/2024 21:01:00;21/10/2024 15:01:00;WeekLong;WeekExit;$-1060,76;$79197,28;$5,76;$0,00;$0,00;$0,00;$0,00;$3335,00;$880,00;$1940,76;1081;
373;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22304,25;22212,00;27/10/2024 21:01:00;28/10/2024 15:01:00;WeekLong;WeekExit;$-1850,76;$77346,52;$5,76;$0,00;$0,00;$0,00;$0,00;$2215,00;$1225,00;$3075,76;1081;
374;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;21880,50;21824,75;3/11/2024 21:01:00;4/11/2024 15:01:00;WeekLong;WeekExit;$-1120,76;$76225,76;$5,76;$0,00;$0,00;$0,00;$0,00;$3570,00;$1140,00;$2260,76;1081;
375;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22972,00;22863,75;10/11/2024 21:01:00;11/11/2024 15:01:00;WeekLong;WeekExit;$-2170,76;$74055,00;$5,76;$0,00;$0,00;$0,00;$0,00;$3695,00;$1155,00;$3325,76;1081;
376;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22298,50;22327,00;17/11/2024 21:01:00;18/11/2024 15:01:00;WeekLong;WeekExit;$564,24;$74619,24;$5,76;$0,00;$0,00;$0,00;$0,00;$2560,00;$2295,00;$1730,76;1081;
377;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22642,75;22550,00;24/11/2024 21:01:00;25/11/2024 15:01:00;WeekLong;WeekExit;$-1860,76;$72758,48;$5,76;$0,00;$0,00;$0,00;$0,00;$3470,00;$2545,00;$4405,76;1080;
378;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22646,50;22908,00;1/12/2024 21:01:00;2/12/2024 15:01:00;WeekLong;WeekExit;$5224,24;$77982,72;$5,76;$0,00;$0,00;$0,00;$0,00;$350,00;$6045,00;$820,76;1081;
379;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;23341,50;23138,00;8/12/2024 21:01:00;9/12/2024 11:10:00;WeekLong;Stop loss;$-4075,76;$73906,96;$5,76;$0,00;$0,00;$0,00;$0,00;$4070,00;$1075,00;$5150,76;850;
380;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;23505,00;23824,50;15/12/2024 21:01:00;16/12/2024 15:01:00;WeekLong;WeekExit;$6384,24;$80291,20;$5,76;$0,00;$0,00;$0,00;$0,00;$520,00;$6735,00;$350,76;1076;
381;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;23089,75;22888,50;22/12/2024 21:01:00;23/12/2024 10:11:00;WeekLong;Stop loss;$-4030,76;$76260,44;$5,76;$0,00;$0,00;$0,00;$0,00;$4025,00;$1100,00;$5130,76;791;
382;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;23110,75;22909,25;29/12/2024 21:01:00;30/12/2024 7:44:00;WeekLong;Stop loss;$-4035,76;$72224,68;$5,76;$0,00;$0,00;$0,00;$0,00;$4030,00;$75,00;$4110,76;644;
383;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22903,25;23061,75;5/1/2025 21:01:00;6/1/2025 15:01:00;WeekLong;WeekExit;$3164,24;$75388,92;$5,76;$0,00;$0,00;$0,00;$0,00;$340,00;$7930,00;$4765,76;1081;
384;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22329,25;22134,50;12/1/2025 21:01:00;13/1/2025 4:05:00;WeekLong;Stop loss;$-3900,76;$71488,16;$5,76;$0,00;$0,00;$0,00;$0,00;$3895,00;$440,00;$4340,76;425;
385;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22968,00;23095,75;19/1/2025 21:01:00;20/1/2025 18:02:00;WeekLong;WeekExit;$2549,24;$74037,40;$5,76;$0,00;$0,00;$0,00;$0,00;$540,00;$4275,00;$1725,76;962;
386;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22932,00;22732,00;26/1/2025 21:01:00;27/1/2025 2:17:00;WeekLong;Stop loss;$-4005,76;$70031,64;$5,76;$0,00;$0,00;$0,00;$0,00;$4000,00;$680,00;$4685,76;317;
